time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452450000	4.57848	18.8355	4.94744	3.79568	0.456124	radar	1.49144	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.39957	18.7041	4.91578	3.81536	0.453617	lidar	1.13048	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.21834	18.5613	4.87485	3.83162	0.441231	radar	1.36528	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.08994	18.407	4.80226	3.8663	0.455293	lidar	2.02173	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90307	18.2362	4.87397	3.90008	0.479996	radar	7.284	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65223	18.0939	4.94599	3.89703	0.451202	lidar	2.63437	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49057	17.9423	4.88475	3.91255	0.437418	radar	3.37656	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26624	17.7747	4.94078	3.91968	0.421365	lidar	1.2275	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08521	17.5921	4.98475	3.94692	0.435171	radar	2.40243	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90722	17.4737	4.94528	3.94912	0.416122	lidar	6.19446	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.75991	17.2597	4.98915	3.9933	0.450282	radar	3.22287	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.58515	17.0744	4.99987	4.01113	0.445337	lidar	0.0676091	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42382	16.9067	4.93941	4.01898	0.421463	radar	2.01914	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25984	16.7342	4.93226	4.0327	0.414137	lidar	0.52481	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08863	16.5378	4.92655	4.04405	0.398063	radar	5.02446	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.9324	16.3082	4.9629	4.07103	0.404598	lidar	2.23476	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77924	16.1309	4.92023	4.07883	0.385976	radar	1.13578	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.57739	15.961	4.95123	4.0725	0.3593	lidar	1.93604	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44658	15.7321	4.99882	4.10839	0.385331	radar	1.88655	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.27456	15.5141	5.04028	4.11981	0.376626	lidar	0.863327	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.12132	15.3207	5.02565	4.12804	0.363186	radar	1.0459	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.912352	15.1018	5.10145	4.12407	0.339343	lidar	2.63806	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.770762	14.9203	5.03882	4.12776	0.318789	radar	2.65944	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.663392	14.7061	5.01449	4.15443	0.330103	lidar	0.34145	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.548671	14.4667	5.05374	4.18641	0.351657	radar	1.61027	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.375709	14.2444	5.0995	4.1882	0.334832	lidar	1.0076	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.251413	13.9941	5.17756	4.21901	0.359073	radar	3.08575	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.227319	13.7473	5.11325	4.27386	0.397897	lidar	3.6016	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.121934	13.505	5.15372	4.29969	0.408951	radar	1.08895	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0408647	13.2742	5.19675	4.29696	0.384186	lidar	1.41296	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.15662	13.0551	5.15613	4.30422	0.366841	radar	1.05254	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.169614	12.83	5.07708	4.35227	0.399243	lidar	3.40638	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.285004	12.6038	5.04189	4.35525	0.375088	radar	3.44882	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.401781	12.3678	5.06266	4.36236	0.362474	lidar	0.351252	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.520398	12.1585	5.02659	4.36025	0.337335	radar	3.87288	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.599586	11.9388	5.00394	4.37679	0.337411	lidar	0.533487	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.719922	11.7104	5.00203	4.37498	0.314639	radar	2.92762	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.908083	11.4656	5.07918	4.35037	0.27083	lidar	4.58037	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.00629	11.2404	5.02267	4.3515	0.249195	radar	3.21651	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.17942	11.0116	5.06917	4.32982	0.212753	lidar	2.89129	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.26221	10.7675	5.10024	4.35019	0.228472	radar	0.989362	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.39221	10.513	5.14502	4.3478	0.213557	lidar	1.12868	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.48082	10.2521	5.18959	4.36531	0.224874	radar	1.27267	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.58118	10.041	5.15905	4.36738	0.215704	lidar	2.0876	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.6685	9.812	5.12813	4.37345	0.207833	radar	0.587709	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.7465	9.59102	5.0992	4.3837	0.208007	lidar	0.791374	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.85536	9.34028	5.14753	4.38764	0.204979	radar	2.63406	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.93978	9.04848	5.20709	4.40184	0.20843	lidar	4.02945	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.02435	8.82592	5.15455	4.40259	0.193026	radar	1.92639	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.12199	8.57366	5.17548	4.40519	0.185457	lidar	0.239595	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.24748	8.32073	5.20844	4.3955	0.164023	radar	3.11155	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.2985	8.08661	5.17347	4.41349	0.174571	lidar	0.623969	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36261	7.87377	5.11299	4.42085	0.170945	radar	5.48861	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.47578	7.62224	5.14706	4.41448	0.1551	lidar	0.89145	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.63292	7.38873	5.14165	4.38035	0.0997133	radar	6.39594	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.73747	7.1319	5.17269	4.37853	0.0923728	lidar	0.470904	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.80275	6.89788	5.15805	4.3922	0.105552	radar	1.43603	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.84781	6.68866	5.08927	4.40741	0.116208	lidar	2.3407	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.91308	6.46654	5.0211	4.40618	0.0977548	radar	4.18424	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.96932	6.22935	5.00533	4.4179	0.104835	lidar	0.256855	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.08685	5.98278	5.04749	4.40724	0.0888832	radar	3.59356	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16979	5.70876	5.09583	4.41182	0.0886726	lidar	1.67295	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27853	5.46213	5.09558	4.3947	0.054727	radar	2.61978	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.37449	5.20053	5.1333	4.39306	0.0500893	lidar	0.668202	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.44511	4.9549	5.13496	4.40167	0.0593629	radar	0.103615	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.55858	4.67727	5.20552	4.39498	0.0495536	lidar	2.33379	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.66878	4.42442	5.21343	4.37729	0.0160109	radar	2.57649	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.79994	4.15353	5.28208	4.36462	0.00284745	lidar	2.85482	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.88355	3.91278	5.27326	4.3705	0.0141178	radar	1.04319	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.95597	3.67964	5.23953	4.37494	0.017461	lidar	0.585991	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.05906	3.47209	5.18586	4.35813	-0.0112047	radar	4.40769	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.14944	3.22749	5.18841	4.35762	-0.0111272	lidar	0.00341565	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.26649	2.97229	5.22165	4.34275	-0.0342139	radar	1.031	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.35537	2.69937	5.26091	4.34629	-0.028497	lidar	1.23371	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44383	2.4497	5.2631	4.34873	-0.0225895	radar	0.110822	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.54787	2.18577	5.29877	4.34692	-0.0223678	lidar	0.680798	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.65847	1.95142	5.29231	4.32555	-0.0615087	radar	4.37779	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77272	1.67927	5.34547	4.32242	-0.059916	lidar	1.57444	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89742	1.42847	5.37331	4.3061	-0.0825345	radar	0.822015	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.95644	1.19404	5.3179	4.31323	-0.0737192	lidar	4.74249	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05323	0.975556	5.27028	4.3086	-0.0741956	radar	1.09935	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11421	0.743035	5.22348	4.31489	-0.0663319	lidar	3.81969	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.20847	0.450291	5.30601	4.31868	-0.0623366	radar	5.13751	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28346	0.210068	5.27969	4.32207	-0.0569453	lidar	1.44471	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39362	-0.0245297	5.25954	4.32173	-0.045137	radar	30.3714	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46552	-0.262461	5.23271	4.32626	-0.0393667	lidar	1.55082	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58508	-0.449115	5.16655	4.30484	-0.0655838	radar	4.05788	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.7208	-0.636222	5.11241	4.282	-0.0881203	lidar	3.01163	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83448	-0.866913	5.1439	4.26473	-0.115856	radar	5.67424	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93031	-1.13204	5.18374	4.27086	-0.101638	lidar	1.19083	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.01987	-1.39806	5.22067	4.27817	-0.0883602	radar	2.6124	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.15746	-1.60647	5.19635	4.2595	-0.104585	lidar	1.26974	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.29873	-1.84674	5.26995	4.23504	-0.14111	radar	4.5171	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.40502	-2.09387	5.28024	4.2357	-0.132353	lidar	0.340179	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.55536	-2.29974	5.25457	4.21456	-0.148275	radar	3.301	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.70386	-2.50922	5.2388	4.19552	-0.161566	lidar	0.677925	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.85839	-2.7248	5.24721	4.17542	-0.177354	radar	1.36106	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.9532	-2.98814	5.27535	4.18814	-0.152577	lidar	2.07067	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08246	-3.2121	5.25621	4.18278	-0.147541	radar	0.215488	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.20729	-3.40717	5.21046	4.17011	-0.154879	lidar	1.46671	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35371	-3.65423	5.24838	4.16531	-0.150316	radar	4.39899	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.51064	-3.7968	5.15724	4.1311	-0.182581	lidar	5.26221	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.65444	-4.00748	5.16436	4.11895	-0.188026	radar	0.515301	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.81038	-4.23276	5.18587	4.10944	-0.187578	lidar	0.474814	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.96127	-4.45142	5.19307	4.10093	-0.186075	radar	0.369505	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.12464	-4.68593	5.22902	4.09354	-0.183069	lidar	1.18004	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.26558	-4.88806	5.16257	4.09054	-0.169949	radar	2.50956	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40057	-5.10406	5.16013	4.08882	-0.16246	lidar	0.235235	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54718	-5.27239	5.07318	4.07515	-0.164795	radar	4.07162	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.7379	-5.47095	5.09447	4.0537	-0.17906	lidar	1.78531	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89718	-5.6678	5.08043	4.04395	-0.17867	radar	0.355602	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05537	-5.85327	5.06596	4.03142	-0.182919	lidar	0.163488	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19468	-6.01073	4.97292	4.02086	-0.18184	radar	6.32935	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37098	-6.11783	4.89434	3.9832	-0.214713	lidar	5.06583	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54581	-6.30114	4.90214	3.96977	-0.217349	radar	0.918934	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68959	-6.50503	4.9106	3.97282	-0.201867	lidar	0.438814	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.90766	-6.66945	4.96506	3.94038	-0.228584	radar	7.07874	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1109	-6.83303	4.97467	3.91623	-0.242421	lidar	0.721655	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2943	-6.99679	4.98653	3.89922	-0.248888	radar	1.07314	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.524	-7.17537	5.0343	3.87517	-0.260868	lidar	3.65726	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.727	-7.32097	5.03678	3.85067	-0.274099	radar	2.0148	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9731	-7.48122	5.0815	3.82053	-0.291373	lidar	3.68969	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1605	-7.62369	5.04037	3.80454	-0.292821	radar	1.27044	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3143	-7.77349	4.99553	3.80158	-0.280798	lidar	3.04075	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5082	-7.9031	4.9631	3.78166	-0.287376	radar	1.87199	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6899	-8.00695	4.90949	3.7582	-0.298123	lidar	3.19344	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8817	-8.12308	4.83601	3.7377	-0.304113	radar	1.92704	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0974	-8.21394	4.81572	3.70397	-0.32452	lidar	0.940677	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3218	-8.34421	4.89049	3.68456	-0.327474	radar	2.71881	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.527	-8.42406	4.85168	3.65396	-0.343447	lidar	2.02574	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7302	-8.51494	4.78527	3.62874	-0.35323	radar	1.85151	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0086	-8.60311	4.84054	3.58715	-0.378129	lidar	4.41915	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2548	-8.70667	4.89625	3.56351	-0.381863	radar	2.84169	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4783	-8.75229	4.86267	3.52526	-0.403017	lidar	2.19166	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6906	-8.80087	4.77525	3.49019	-0.422246	radar	4.04186	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9222	-8.90355	4.79602	3.47662	-0.413787	lidar	0.709643	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1724	-8.9953	4.88209	3.46083	-0.40471	radar	2.88387	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4	-9.09926	4.8911	3.45304	-0.391261	lidar	0.490465	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6285	-9.17155	4.87206	3.43327	-0.392492	radar	0.255727	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9136	-9.1715	4.90591	3.37781	-0.430123	lidar	2.42517	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1711	-9.24537	4.93991	3.36106	-0.424226	radar	4.47894	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4393	-9.35222	4.99301	3.35769	-0.404417	lidar	5.19569	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6813	-9.38472	4.94305	3.32616	-0.420732	radar	2.09531	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9413	-9.46332	4.97481	3.31707	-0.407573	lidar	2.06609	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1914	-9.47612	4.95026	3.28203	-0.425838	radar	2.36477	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4437	-9.4703	4.95106	3.24462	-0.442867	lidar	0.624863	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6611	-9.47263	4.88973	3.21493	-0.454268	radar	5.2269	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9451	-9.45766	4.9377	3.1757	-0.470921	lidar	1.62567	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1981	-9.5129	4.9708	3.17485	-0.443594	radar	7.70889	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4596	-9.52801	4.98916	3.15541	-0.44044	lidar	0.490882	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7166	-9.51914	4.98113	3.12604	-0.451084	radar	1.71805	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9719	-9.48652	4.98987	3.09254	-0.462416	lidar	0.252571	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.215	-9.45183	4.96153	3.05797	-0.478724	radar	0.78329	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4202	-9.49057	4.90179	3.06142	-0.451028	lidar	2.15173	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6569	-9.47631	4.90808	3.04556	-0.440815	radar	1.6841	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9059	-9.46568	4.91312	3.02966	-0.434341	lidar	0.260998	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1364	-9.42715	4.9098	3.00737	-0.4324	radar	3.96542	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3812	-9.31229	4.92753	2.95376	-0.46545	lidar	3.07896	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6139	-9.2396	4.90116	2.91632	-0.485476	radar	1.20878	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8659	-9.11892	4.93637	2.86684	-0.511121	lidar	1.50442	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1024	-9.02005	4.94552	2.82977	-0.522911	radar	5.05139	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2795	-9.13437	4.80245	2.87861	-0.447874	lidar	14.3961	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5188	-9.08999	4.81484	2.86688	-0.4343	radar	1.5637	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7398	-8.99572	4.81268	2.83441	-0.445397	lidar	0.702757	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9818	-8.91495	4.82708	2.8091	-0.450031	radar	2.43624	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1784	-8.84592	4.782	2.78979	-0.447303	lidar	1.33925	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4115	-8.75829	4.78692	2.76441	-0.453207	radar	1.90775	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.605	-8.7299	4.71941	2.76393	-0.431285	lidar	1.87943	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7967	-8.59186	4.67146	2.7102	-0.477405	radar	6.67655	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0004	-8.51483	4.64947	2.69464	-0.469169	lidar	0.223629	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2096	-8.40619	4.6665	2.67304	-0.462647	radar	1.91614	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4404	-8.30829	4.69032	2.65609	-0.456108	lidar	1.17605	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6318	-8.19251	4.66475	2.62669	-0.467006	radar	0.974181	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8683	-7.95907	4.7862	2.56404	-0.505323	lidar	5.93333	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0588	-7.81279	4.75871	2.52138	-0.53627	radar	3.88888	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2876	-7.63695	4.82929	2.48706	-0.542806	lidar	2.257	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4862	-7.49533	4.84936	2.47178	-0.521849	radar	1.49261	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6534	-7.3503	4.81905	2.44519	-0.522837	lidar	0.67622	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8436	-7.19039	4.83493	2.42169	-0.517157	radar	0.869613	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0057	-7.09343	4.75799	2.41428	-0.500201	lidar	1.996	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
