time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010454950000	-2.33561	8.3208	5.19351	4.41662	0.206223	radar	2.62411	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455050000	-2.41522	7.90949	5.08335	4.44522	0.207867	radar	5.77727	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455150000	-2.73768	7.41651	5.13283	4.39546	0.137721	radar	5.94547	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455250000	-2.84171	6.96137	5.0875	4.42573	0.153938	radar	1.11983	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455350000	-2.9342	6.50648	4.98836	4.43296	0.127951	radar	5.31029	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455450000	-3.16795	6.00983	5.06075	4.41984	0.108951	radar	2.69431	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455550000	-3.35463	5.49888	5.07843	4.40401	0.0718862	radar	3.01259	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455650000	-3.48803	5.00938	5.07517	4.41928	0.080771	radar	0.159438	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455750000	-3.68653	4.48583	5.11652	4.39597	0.0366493	radar	3.86972	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455850000	-3.87269	4.00036	5.13711	4.39399	0.0341719	radar	0.710147	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455950000	-4.07661	3.57322	5.09501	4.36722	-0.00700206	radar	3.67702	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456050000	-4.29789	3.04695	5.17423	4.34537	-0.0364113	radar	2.16415	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456150000	-4.47932	2.53209	5.20614	4.34592	-0.0318396	radar	0.561716	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456250000	-4.67988	2.0366	5.22924	4.31823	-0.077013	radar	4.7673	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456350000	-4.91787	1.51829	5.30647	4.29591	-0.100156	radar	1.65949	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456450000	-5.11646	1.05781	5.26035	4.28919	-0.0955632	radar	0.611417	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456550000	-5.28205	0.470478	5.36275	4.30279	-0.0753446	radar	6.71294	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456650000	-5.51563	0.00106159	5.32755	4.30324	-0.051766	radar	8.41865	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456750000	-5.74754	-0.390559	5.21911	4.27673	-0.0752236	radar	2.92451	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456850000	-5.93975	-0.863795	5.23165	4.26013	-0.10036	radar	6.59657	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456950000	-6.10081	-1.40805	5.28202	4.27736	-0.0744837	radar	3.82043	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457050000	-6.34983	-1.88383	5.3435	4.24662	-0.115498	radar	4.6684	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457150000	-6.64891	-2.30018	5.29872	4.21321	-0.134936	radar	2.54535	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457250000	-6.94669	-2.73647	5.29899	4.18327	-0.153137	radar	0.878271	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457350000	-7.19612	-3.19703	5.27964	4.17671	-0.141463	radar	0.312837	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457450000	-7.47723	-3.7079	5.33464	4.17697	-0.124272	radar	3.08998	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457550000	-7.7441	-4.12812	5.30468	4.15557	-0.135312	radar	1.43181	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457650000	-8.03188	-4.57178	5.29802	4.14085	-0.135574	radar	0.0510075	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457750000	-8.31626	-4.98409	5.21771	4.12917	-0.125968	radar	2.13649	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457850000	-8.62036	-5.2999	5.08716	4.09185	-0.144128	radar	4.72649	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457950000	-8.93334	-5.69894	5.07731	4.07236	-0.147893	radar	0.161976	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458050000	-9.21779	-5.99648	4.95419	4.04108	-0.159909	radar	6.44337	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458150000	-9.56319	-6.36922	4.95724	4.01543	-0.167934	radar	0.725099	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458250000	-10.0248	-6.65034	4.98665	3.94461	-0.217764	radar	6.01023	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458350000	-10.3771	-6.97322	4.99074	3.91347	-0.2276	radar	1.33363	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458450000	-10.7932	-7.23564	4.98873	3.85971	-0.255326	radar	1.74419	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
